interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,as_type,mcpc
2025-12-16T01:50:00-06:00,2025-12-16 07:50:00+00:00,2025-12-16T01:55:00-06:00,2025-12-16 07:55:00+00:00,NSPIN,0.2
2025-12-16T01:50:00-06:00,2025-12-16 07:50:00+00:00,2025-12-16T01:55:00-06:00,2025-12-16 07:55:00+00:00,REGDN,0.1
2025-12-16T01:50:00-06:00,2025-12-16 07:50:00+00:00,2025-12-16T01:55:00-06:00,2025-12-16 07:55:00+00:00,REGUP,0.09
2025-12-16T01:50:00-06:00,2025-12-16 07:50:00+00:00,2025-12-16T01:55:00-06:00,2025-12-16 07:55:00+00:00,RRS,0.01
2025-12-16T01:55:00-06:00,2025-12-16 07:55:00+00:00,2025-12-16T02:00:00-06:00,2025-12-16 08:00:00+00:00,ECRS,0.01
2025-12-16T01:55:00-06:00,2025-12-16 07:55:00+00:00,2025-12-16T02:00:00-06:00,2025-12-16 08:00:00+00:00,NSPIN,0.2
2025-12-16T01:55:00-06:00,2025-12-16 07:55:00+00:00,2025-12-16T02:00:00-06:00,2025-12-16 08:00:00+00:00,REGDN,0.1
2025-12-16T01:55:00-06:00,2025-12-16 07:55:00+00:00,2025-12-16T02:00:00-06:00,2025-12-16 08:00:00+00:00,REGUP,0.11
2025-12-16T01:55:00-06:00,2025-12-16 07:55:00+00:00,2025-12-16T02:00:00-06:00,2025-12-16 08:00:00+00:00,RRS,0.01
2025-12-16T02:00:00-06:00,2025-12-16 08:00:00+00:00,2025-12-16T02:05:00-06:00,2025-12-16 08:05:00+00:00,ECRS,0.02
2025-12-16T02:00:00-06:00,2025-12-16 08:00:00+00:00,2025-12-16T02:05:00-06:00,2025-12-16 08:05:00+00:00,NSPIN,0.22
2025-12-16T02:00:00-06:00,2025-12-16 08:00:00+00:00,2025-12-16T02:05:00-06:00,2025-12-16 08:05:00+00:00,REGDN,0.1
2025-12-16T02:00:00-06:00,2025-12-16 08:00:00+00:00,2025-12-16T02:05:00-06:00,2025-12-16 08:05:00+00:00,REGUP,0.02
2025-12-16T02:00:00-06:00,2025-12-16 08:00:00+00:00,2025-12-16T02:05:00-06:00,2025-12-16 08:05:00+00:00,RRS,0.02
2025-12-16T02:05:00-06:00,2025-12-16 08:05:00+00:00,2025-12-16T02:10:00-06:00,2025-12-16 08:10:00+00:00,ECRS,0.01
2025-12-16T02:05:00-06:00,2025-12-16 08:05:00+00:00,2025-12-16T02:10:00-06:00,2025-12-16 08:10:00+00:00,NSPIN,0.2
2025-12-16T02:05:00-06:00,2025-12-16 08:05:00+00:00,2025-12-16T02:10:00-06:00,2025-12-16 08:10:00+00:00,REGDN,0.1
2025-12-16T02:05:00-06:00,2025-12-16 08:05:00+00:00,2025-12-16T02:10:00-06:00,2025-12-16 08:10:00+00:00,REGUP,0.01
2025-12-16T02:05:00-06:00,2025-12-16 08:05:00+00:00,2025-12-16T02:10:00-06:00,2025-12-16 08:10:00+00:00,RRS,0.01
2025-12-16T02:10:00-06:00,2025-12-16 08:10:00+00:00,2025-12-16T02:15:00-06:00,2025-12-16 08:15:00+00:00,ECRS,0.01
2025-12-16T02:10:00-06:00,2025-12-16 08:10:00+00:00,2025-12-16T02:15:00-06:00,2025-12-16 08:15:00+00:00,NSPIN,0.2
2025-12-16T02:10:00-06:00,2025-12-16 08:10:00+00:00,2025-12-16T02:15:00-06:00,2025-12-16 08:15:00+00:00,REGDN,0.05
2025-12-16T02:10:00-06:00,2025-12-16 08:10:00+00:00,2025-12-16T02:15:00-06:00,2025-12-16 08:15:00+00:00,REGUP,0.01
2025-12-16T02:10:00-06:00,2025-12-16 08:10:00+00:00,2025-12-16T02:15:00-06:00,2025-12-16 08:15:00+00:00,RRS,0.01
2025-12-16T02:15:00-06:00,2025-12-16 08:15:00+00:00,2025-12-16T02:20:00-06:00,2025-12-16 08:20:00+00:00,ECRS,0.01
2025-12-16T02:15:00-06:00,2025-12-16 08:15:00+00:00,2025-12-16T02:20:00-06:00,2025-12-16 08:20:00+00:00,NSPIN,0.2
2025-12-16T02:15:00-06:00,2025-12-16 08:15:00+00:00,2025-12-16T02:20:00-06:00,2025-12-16 08:20:00+00:00,REGDN,0.09
2025-12-16T02:15:00-06:00,2025-12-16 08:15:00+00:00,2025-12-16T02:20:00-06:00,2025-12-16 08:20:00+00:00,REGUP,0.01
2025-12-16T02:15:00-06:00,2025-12-16 08:15:00+00:00,2025-12-16T02:20:00-06:00,2025-12-16 08:20:00+00:00,RRS,0.01
2025-12-16T02:20:00-06:00,2025-12-16 08:20:00+00:00,2025-12-16T02:25:00-06:00,2025-12-16 08:25:00+00:00,ECRS,0.01
2025-12-16T02:20:00-06:00,2025-12-16 08:20:00+00:00,2025-12-16T02:25:00-06:00,2025-12-16 08:25:00+00:00,NSPIN,0.2
2025-12-16T02:20:00-06:00,2025-12-16 08:20:00+00:00,2025-12-16T02:25:00-06:00,2025-12-16 08:25:00+00:00,REGDN,0.1
2025-12-16T02:20:00-06:00,2025-12-16 08:20:00+00:00,2025-12-16T02:25:00-06:00,2025-12-16 08:25:00+00:00,REGUP,0.02
2025-12-16T02:20:00-06:00,2025-12-16 08:20:00+00:00,2025-12-16T02:25:00-06:00,2025-12-16 08:25:00+00:00,RRS,0.01
2025-12-16T02:25:00-06:00,2025-12-16 08:25:00+00:00,2025-12-16T02:30:00-06:00,2025-12-16 08:30:00+00:00,ECRS,0.01
2025-12-16T02:25:00-06:00,2025-12-16 08:25:00+00:00,2025-12-16T02:30:00-06:00,2025-12-16 08:30:00+00:00,NSPIN,0.2
2025-12-16T02:25:00-06:00,2025-12-16 08:25:00+00:00,2025-12-16T02:30:00-06:00,2025-12-16 08:30:00+00:00,REGDN,0.1
2025-12-16T02:25:00-06:00,2025-12-16 08:25:00+00:00,2025-12-16T02:30:00-06:00,2025-12-16 08:30:00+00:00,REGUP,0.01
2025-12-16T02:25:00-06:00,2025-12-16 08:25:00+00:00,2025-12-16T02:30:00-06:00,2025-12-16 08:30:00+00:00,RRS,0.01
2025-12-16T02:30:00-06:00,2025-12-16 08:30:00+00:00,2025-12-16T02:35:00-06:00,2025-12-16 08:35:00+00:00,ECRS,0.01
2025-12-16T02:30:00-06:00,2025-12-16 08:30:00+00:00,2025-12-16T02:35:00-06:00,2025-12-16 08:35:00+00:00,NSPIN,0.2
2025-12-16T02:30:00-06:00,2025-12-16 08:30:00+00:00,2025-12-16T02:35:00-06:00,2025-12-16 08:35:00+00:00,REGDN,0.24
2025-12-16T02:30:00-06:00,2025-12-16 08:30:00+00:00,2025-12-16T02:35:00-06:00,2025-12-16 08:35:00+00:00,REGUP,0.01
2025-12-16T02:30:00-06:00,2025-12-16 08:30:00+00:00,2025-12-16T02:35:00-06:00,2025-12-16 08:35:00+00:00,RRS,0.01
2025-12-16T02:35:00-06:00,2025-12-16 08:35:00+00:00,2025-12-16T02:40:00-06:00,2025-12-16 08:40:00+00:00,ECRS,0.01
2025-12-16T02:35:00-06:00,2025-12-16 08:35:00+00:00,2025-12-16T02:40:00-06:00,2025-12-16 08:40:00+00:00,NSPIN,0.2
2025-12-16T02:35:00-06:00,2025-12-16 08:35:00+00:00,2025-12-16T02:40:00-06:00,2025-12-16 08:40:00+00:00,REGDN,0.19
2025-12-16T02:35:00-06:00,2025-12-16 08:35:00+00:00,2025-12-16T02:40:00-06:00,2025-12-16 08:40:00+00:00,REGUP,0.01
2025-12-16T02:35:00-06:00,2025-12-16 08:35:00+00:00,2025-12-16T02:40:00-06:00,2025-12-16 08:40:00+00:00,RRS,0.01
2025-12-16T02:40:00-06:00,2025-12-16 08:40:00+00:00,2025-12-16T02:45:00-06:00,2025-12-16 08:45:00+00:00,ECRS,0.01
2025-12-16T02:40:00-06:00,2025-12-16 08:40:00+00:00,2025-12-16T02:45:00-06:00,2025-12-16 08:45:00+00:00,NSPIN,0.2
2025-12-16T02:40:00-06:00,2025-12-16 08:40:00+00:00,2025-12-16T02:45:00-06:00,2025-12-16 08:45:00+00:00,REGDN,0.15
2025-12-16T02:40:00-06:00,2025-12-16 08:40:00+00:00,2025-12-16T02:45:00-06:00,2025-12-16 08:45:00+00:00,REGUP,0.01
2025-12-16T02:40:00-06:00,2025-12-16 08:40:00+00:00,2025-12-16T02:45:00-06:00,2025-12-16 08:45:00+00:00,RRS,0.01
2025-12-16T02:45:00-06:00,2025-12-16 08:45:00+00:00,2025-12-16T02:50:00-06:00,2025-12-16 08:50:00+00:00,ECRS,0.01
2025-12-16T02:45:00-06:00,2025-12-16 08:45:00+00:00,2025-12-16T02:50:00-06:00,2025-12-16 08:50:00+00:00,NSPIN,0.2
2025-12-16T02:45:00-06:00,2025-12-16 08:45:00+00:00,2025-12-16T02:50:00-06:00,2025-12-16 08:50:00+00:00,REGDN,0.1
2025-12-16T02:45:00-06:00,2025-12-16 08:45:00+00:00,2025-12-16T02:50:00-06:00,2025-12-16 08:50:00+00:00,REGUP,0
2025-12-16T02:45:00-06:00,2025-12-16 08:45:00+00:00,2025-12-16T02:50:00-06:00,2025-12-16 08:50:00+00:00,RRS,0.01
2025-12-16T02:50:00-06:00,2025-12-16 08:50:00+00:00,2025-12-16T02:55:00-06:00,2025-12-16 08:55:00+00:00,ECRS,0.01
2025-12-16T02:50:00-06:00,2025-12-16 08:50:00+00:00,2025-12-16T02:55:00-06:00,2025-12-16 08:55:00+00:00,NSPIN,0.2
2025-12-16T02:50:00-06:00,2025-12-16 08:50:00+00:00,2025-12-16T02:55:00-06:00,2025-12-16 08:55:00+00:00,REGDN,0.04
2025-12-16T02:50:00-06:00,2025-12-16 08:50:00+00:00,2025-12-16T02:55:00-06:00,2025-12-16 08:55:00+00:00,REGUP,0.13
2025-12-16T02:50:00-06:00,2025-12-16 08:50:00+00:00,2025-12-16T02:55:00-06:00,2025-12-16 08:55:00+00:00,RRS,0.01
2025-12-16T02:55:00-06:00,2025-12-16 08:55:00+00:00,2025-12-16T03:00:00-06:00,2025-12-16 09:00:00+00:00,ECRS,0.01
2025-12-16T02:55:00-06:00,2025-12-16 08:55:00+00:00,2025-12-16T03:00:00-06:00,2025-12-16 09:00:00+00:00,NSPIN,0.18
2025-12-16T02:55:00-06:00,2025-12-16 08:55:00+00:00,2025-12-16T03:00:00-06:00,2025-12-16 09:00:00+00:00,REGDN,0.08
2025-12-16T02:55:00-06:00,2025-12-16 08:55:00+00:00,2025-12-16T03:00:00-06:00,2025-12-16 09:00:00+00:00,REGUP,0.13
2025-12-16T02:55:00-06:00,2025-12-16 08:55:00+00:00,2025-12-16T03:00:00-06:00,2025-12-16 09:00:00+00:00,RRS,0.01
2025-12-16T03:00:00-06:00,2025-12-16 09:00:00+00:00,2025-12-16T03:05:00-06:00,2025-12-16 09:05:00+00:00,ECRS,0.01
2025-12-16T03:00:00-06:00,2025-12-16 09:00:00+00:00,2025-12-16T03:05:00-06:00,2025-12-16 09:05:00+00:00,NSPIN,0.14
2025-12-16T03:00:00-06:00,2025-12-16 09:00:00+00:00,2025-12-16T03:05:00-06:00,2025-12-16 09:05:00+00:00,REGDN,0.4
2025-12-16T03:00:00-06:00,2025-12-16 09:00:00+00:00,2025-12-16T03:05:00-06:00,2025-12-16 09:05:00+00:00,REGUP,0.11
2025-12-16T03:00:00-06:00,2025-12-16 09:00:00+00:00,2025-12-16T03:05:00-06:00,2025-12-16 09:05:00+00:00,RRS,0.02
2025-12-16T03:05:00-06:00,2025-12-16 09:05:00+00:00,2025-12-16T03:10:00-06:00,2025-12-16 09:10:00+00:00,ECRS,0.01
2025-12-16T03:05:00-06:00,2025-12-16 09:05:00+00:00,2025-12-16T03:10:00-06:00,2025-12-16 09:10:00+00:00,NSPIN,0.15
2025-12-16T03:05:00-06:00,2025-12-16 09:05:00+00:00,2025-12-16T03:10:00-06:00,2025-12-16 09:10:00+00:00,REGDN,0.42
2025-12-16T03:05:00-06:00,2025-12-16 09:05:00+00:00,2025-12-16T03:10:00-06:00,2025-12-16 09:10:00+00:00,REGUP,0.11
2025-12-16T03:05:00-06:00,2025-12-16 09:05:00+00:00,2025-12-16T03:10:00-06:00,2025-12-16 09:10:00+00:00,RRS,0.01
2025-12-16T03:10:00-06:00,2025-12-16 09:10:00+00:00,2025-12-16T03:15:00-06:00,2025-12-16 09:15:00+00:00,ECRS,0.01
2025-12-16T03:10:00-06:00,2025-12-16 09:10:00+00:00,2025-12-16T03:15:00-06:00,2025-12-16 09:15:00+00:00,NSPIN,0.16
2025-12-16T03:10:00-06:00,2025-12-16 09:10:00+00:00,2025-12-16T03:15:00-06:00,2025-12-16 09:15:00+00:00,REGDN,0.1
2025-12-16T03:10:00-06:00,2025-12-16 09:10:00+00:00,2025-12-16T03:15:00-06:00,2025-12-16 09:15:00+00:00,REGUP,0.12
2025-12-16T03:10:00-06:00,2025-12-16 09:10:00+00:00,2025-12-16T03:15:00-06:00,2025-12-16 09:15:00+00:00,RRS,0.01
2025-12-16T03:15:00-06:00,2025-12-16 09:15:00+00:00,2025-12-16T03:20:00-06:00,2025-12-16 09:20:00+00:00,ECRS,0.01
2025-12-16T03:15:00-06:00,2025-12-16 09:15:00+00:00,2025-12-16T03:20:00-06:00,2025-12-16 09:20:00+00:00,NSPIN,0.18
2025-12-16T03:15:00-06:00,2025-12-16 09:15:00+00:00,2025-12-16T03:20:00-06:00,2025-12-16 09:20:00+00:00,REGDN,0.27
2025-12-16T03:15:00-06:00,2025-12-16 09:15:00+00:00,2025-12-16T03:20:00-06:00,2025-12-16 09:20:00+00:00,REGUP,0.18
2025-12-16T03:15:00-06:00,2025-12-16 09:15:00+00:00,2025-12-16T03:20:00-06:00,2025-12-16 09:20:00+00:00,RRS,0.02
2025-12-16T03:20:00-06:00,2025-12-16 09:20:00+00:00,2025-12-16T03:25:00-06:00,2025-12-16 09:25:00+00:00,ECRS,0.01
2025-12-16T03:20:00-06:00,2025-12-16 09:20:00+00:00,2025-12-16T03:25:00-06:00,2025-12-16 09:25:00+00:00,NSPIN,0.19
2025-12-16T03:20:00-06:00,2025-12-16 09:20:00+00:00,2025-12-16T03:25:00-06:00,2025-12-16 09:25:00+00:00,REGDN,0.5
2025-12-16T03:20:00-06:00,2025-12-16 09:20:00+00:00,2025-12-16T03:25:00-06:00,2025-12-16 09:25:00+00:00,REGUP,0.18
2025-12-16T03:20:00-06:00,2025-12-16 09:20:00+00:00,2025-12-16T03:25:00-06:00,2025-12-16 09:25:00+00:00,RRS,0.02
2025-12-16T03:25:00-06:00,2025-12-16 09:25:00+00:00,2025-12-16T03:30:00-06:00,2025-12-16 09:30:00+00:00,ECRS,0.01
2025-12-16T03:25:00-06:00,2025-12-16 09:25:00+00:00,2025-12-16T03:30:00-06:00,2025-12-16 09:30:00+00:00,NSPIN,0.19
2025-12-16T03:25:00-06:00,2025-12-16 09:25:00+00:00,2025-12-16T03:30:00-06:00,2025-12-16 09:30:00+00:00,REGDN,0.32
2025-12-16T03:25:00-06:00,2025-12-16 09:25:00+00:00,2025-12-16T03:30:00-06:00,2025-12-16 09:30:00+00:00,REGUP,0.18
2025-12-16T03:25:00-06:00,2025-12-16 09:25:00+00:00,2025-12-16T03:30:00-06:00,2025-12-16 09:30:00+00:00,RRS,0.02
2025-12-16T03:30:00-06:00,2025-12-16 09:30:00+00:00,2025-12-16T03:35:00-06:00,2025-12-16 09:35:00+00:00,ECRS,0.01
2025-12-16T03:30:00-06:00,2025-12-16 09:30:00+00:00,2025-12-16T03:35:00-06:00,2025-12-16 09:35:00+00:00,NSPIN,0.2
2025-12-16T03:30:00-06:00,2025-12-16 09:30:00+00:00,2025-12-16T03:35:00-06:00,2025-12-16 09:35:00+00:00,REGDN,0
2025-12-16T03:30:00-06:00,2025-12-16 09:30:00+00:00,2025-12-16T03:35:00-06:00,2025-12-16 09:35:00+00:00,REGUP,0.27
2025-12-16T03:30:00-06:00,2025-12-16 09:30:00+00:00,2025-12-16T03:35:00-06:00,2025-12-16 09:35:00+00:00,RRS,0.03
2025-12-16T03:35:00-06:00,2025-12-16 09:35:00+00:00,2025-12-16T03:40:00-06:00,2025-12-16 09:40:00+00:00,ECRS,0.01
2025-12-16T03:35:00-06:00,2025-12-16 09:35:00+00:00,2025-12-16T03:40:00-06:00,2025-12-16 09:40:00+00:00,NSPIN,0.2
2025-12-16T03:35:00-06:00,2025-12-16 09:35:00+00:00,2025-12-16T03:40:00-06:00,2025-12-16 09:40:00+00:00,REGDN,0
2025-12-16T03:35:00-06:00,2025-12-16 09:35:00+00:00,2025-12-16T03:40:00-06:00,2025-12-16 09:40:00+00:00,REGUP,0.27
2025-12-16T03:35:00-06:00,2025-12-16 09:35:00+00:00,2025-12-16T03:40:00-06:00,2025-12-16 09:40:00+00:00,RRS,0.03
2025-12-16T03:40:00-06:00,2025-12-16 09:40:00+00:00,2025-12-16T03:45:00-06:00,2025-12-16 09:45:00+00:00,ECRS,0.01
2025-12-16T03:40:00-06:00,2025-12-16 09:40:00+00:00,2025-12-16T03:45:00-06:00,2025-12-16 09:45:00+00:00,NSPIN,0.2
2025-12-16T03:40:00-06:00,2025-12-16 09:40:00+00:00,2025-12-16T03:45:00-06:00,2025-12-16 09:45:00+00:00,REGDN,0.02
2025-12-16T03:40:00-06:00,2025-12-16 09:40:00+00:00,2025-12-16T03:45:00-06:00,2025-12-16 09:45:00+00:00,REGUP,0.3
2025-12-16T03:40:00-06:00,2025-12-16 09:40:00+00:00,2025-12-16T03:45:00-06:00,2025-12-16 09:45:00+00:00,RRS,0.03
2025-12-16T03:45:00-06:00,2025-12-16 09:45:00+00:00,2025-12-16T03:50:00-06:00,2025-12-16 09:50:00+00:00,ECRS,0.01
2025-12-16T03:45:00-06:00,2025-12-16 09:45:00+00:00,2025-12-16T03:50:00-06:00,2025-12-16 09:50:00+00:00,NSPIN,0.2
2025-12-16T03:45:00-06:00,2025-12-16 09:45:00+00:00,2025-12-16T03:50:00-06:00,2025-12-16 09:50:00+00:00,REGDN,0.11
2025-12-16T03:45:00-06:00,2025-12-16 09:45:00+00:00,2025-12-16T03:50:00-06:00,2025-12-16 09:50:00+00:00,REGUP,0.31
2025-12-16T03:45:00-06:00,2025-12-16 09:45:00+00:00,2025-12-16T03:50:00-06:00,2025-12-16 09:50:00+00:00,RRS,0.03
2025-12-16T03:50:00-06:00,2025-12-16 09:50:00+00:00,2025-12-16T03:55:00-06:00,2025-12-16 09:55:00+00:00,ECRS,0.01
2025-12-16T03:50:00-06:00,2025-12-16 09:50:00+00:00,2025-12-16T03:55:00-06:00,2025-12-16 09:55:00+00:00,NSPIN,0.2
2025-12-16T03:50:00-06:00,2025-12-16 09:50:00+00:00,2025-12-16T03:55:00-06:00,2025-12-16 09:55:00+00:00,REGDN,0.22
2025-12-16T03:50:00-06:00,2025-12-16 09:50:00+00:00,2025-12-16T03:55:00-06:00,2025-12-16 09:55:00+00:00,REGUP,0.31
2025-12-16T03:50:00-06:00,2025-12-16 09:50:00+00:00,2025-12-16T03:55:00-06:00,2025-12-16 09:55:00+00:00,RRS,0.03
2025-12-16T03:55:00-06:00,2025-12-16 09:55:00+00:00,2025-12-16T04:00:00-06:00,2025-12-16 10:00:00+00:00,ECRS,0
2025-12-16T03:55:00-06:00,2025-12-16 09:55:00+00:00,2025-12-16T04:00:00-06:00,2025-12-16 10:00:00+00:00,NSPIN,0.2
2025-12-16T03:55:00-06:00,2025-12-16 09:55:00+00:00,2025-12-16T04:00:00-06:00,2025-12-16 10:00:00+00:00,REGDN,0
2025-12-16T03:55:00-06:00,2025-12-16 09:55:00+00:00,2025-12-16T04:00:00-06:00,2025-12-16 10:00:00+00:00,REGUP,0.3
2025-12-16T03:55:00-06:00,2025-12-16 09:55:00+00:00,2025-12-16T04:00:00-06:00,2025-12-16 10:00:00+00:00,RRS,0.01
2025-12-16T04:00:00-06:00,2025-12-16 10:00:00+00:00,2025-12-16T04:05:00-06:00,2025-12-16 10:05:00+00:00,ECRS,0.01
2025-12-16T04:00:00-06:00,2025-12-16 10:00:00+00:00,2025-12-16T04:05:00-06:00,2025-12-16 10:05:00+00:00,NSPIN,0.14
2025-12-16T04:00:00-06:00,2025-12-16 10:00:00+00:00,2025-12-16T04:05:00-06:00,2025-12-16 10:05:00+00:00,REGDN,0.11
2025-12-16T04:00:00-06:00,2025-12-16 10:00:00+00:00,2025-12-16T04:05:00-06:00,2025-12-16 10:05:00+00:00,REGUP,0.31
2025-12-16T04:00:00-06:00,2025-12-16 10:00:00+00:00,2025-12-16T04:05:00-06:00,2025-12-16 10:05:00+00:00,RRS,0.02
2025-12-16T04:05:00-06:00,2025-12-16 10:05:00+00:00,2025-12-16T04:10:00-06:00,2025-12-16 10:10:00+00:00,ECRS,0.01
2025-12-16T04:05:00-06:00,2025-12-16 10:05:00+00:00,2025-12-16T04:10:00-06:00,2025-12-16 10:10:00+00:00,NSPIN,0.14
2025-12-16T04:05:00-06:00,2025-12-16 10:05:00+00:00,2025-12-16T04:10:00-06:00,2025-12-16 10:10:00+00:00,REGDN,0.09
2025-12-16T04:05:00-06:00,2025-12-16 10:05:00+00:00,2025-12-16T04:10:00-06:00,2025-12-16 10:10:00+00:00,REGUP,0.3
2025-12-16T04:05:00-06:00,2025-12-16 10:05:00+00:00,2025-12-16T04:10:00-06:00,2025-12-16 10:10:00+00:00,RRS,0.01
2025-12-16T04:10:00-06:00,2025-12-16 10:10:00+00:00,2025-12-16T04:15:00-06:00,2025-12-16 10:15:00+00:00,ECRS,0.01
2025-12-16T04:10:00-06:00,2025-12-16 10:10:00+00:00,2025-12-16T04:15:00-06:00,2025-12-16 10:15:00+00:00,NSPIN,0.14
2025-12-16T04:10:00-06:00,2025-12-16 10:10:00+00:00,2025-12-16T04:15:00-06:00,2025-12-16 10:15:00+00:00,REGDN,0.1
2025-12-16T04:10:00-06:00,2025-12-16 10:10:00+00:00,2025-12-16T04:15:00-06:00,2025-12-16 10:15:00+00:00,REGUP,0.31
2025-12-16T04:10:00-06:00,2025-12-16 10:10:00+00:00,2025-12-16T04:15:00-06:00,2025-12-16 10:15:00+00:00,RRS,0.01
2025-12-16T04:15:00-06:00,2025-12-16 10:15:00+00:00,2025-12-16T04:20:00-06:00,2025-12-16 10:20:00+00:00,ECRS,0.01
2025-12-16T04:15:00-06:00,2025-12-16 10:15:00+00:00,2025-12-16T04:20:00-06:00,2025-12-16 10:20:00+00:00,NSPIN,0.14
2025-12-16T04:15:00-06:00,2025-12-16 10:15:00+00:00,2025-12-16T04:20:00-06:00,2025-12-16 10:20:00+00:00,REGDN,0.06
2025-12-16T04:15:00-06:00,2025-12-16 10:15:00+00:00,2025-12-16T04:20:00-06:00,2025-12-16 10:20:00+00:00,REGUP,0.14
2025-12-16T04:15:00-06:00,2025-12-16 10:15:00+00:00,2025-12-16T04:20:00-06:00,2025-12-16 10:20:00+00:00,RRS,0.02
2025-12-16T04:20:00-06:00,2025-12-16 10:20:00+00:00,2025-12-16T04:25:00-06:00,2025-12-16 10:25:00+00:00,ECRS,0.01
2025-12-16T04:20:00-06:00,2025-12-16 10:20:00+00:00,2025-12-16T04:25:00-06:00,2025-12-16 10:25:00+00:00,NSPIN,0.15
2025-12-16T04:20:00-06:00,2025-12-16 10:20:00+00:00,2025-12-16T04:25:00-06:00,2025-12-16 10:25:00+00:00,REGDN,0.16
2025-12-16T04:20:00-06:00,2025-12-16 10:20:00+00:00,2025-12-16T04:25:00-06:00,2025-12-16 10:25:00+00:00,REGUP,0.15
2025-12-16T04:20:00-06:00,2025-12-16 10:20:00+00:00,2025-12-16T04:25:00-06:00,2025-12-16 10:25:00+00:00,RRS,0.02
2025-12-16T04:25:00-06:00,2025-12-16 10:25:00+00:00,2025-12-16T04:30:00-06:00,2025-12-16 10:30:00+00:00,ECRS,0.01
2025-12-16T04:25:00-06:00,2025-12-16 10:25:00+00:00,2025-12-16T04:30:00-06:00,2025-12-16 10:30:00+00:00,NSPIN,0.15
2025-12-16T04:25:00-06:00,2025-12-16 10:25:00+00:00,2025-12-16T04:30:00-06:00,2025-12-16 10:30:00+00:00,REGDN,0.18
2025-12-16T04:25:00-06:00,2025-12-16 10:25:00+00:00,2025-12-16T04:30:00-06:00,2025-12-16 10:30:00+00:00,REGUP,0.15
2025-12-16T04:25:00-06:00,2025-12-16 10:25:00+00:00,2025-12-16T04:30:00-06:00,2025-12-16 10:30:00+00:00,RRS,0.02
2025-12-16T04:30:00-06:00,2025-12-16 10:30:00+00:00,2025-12-16T04:35:00-06:00,2025-12-16 10:35:00+00:00,ECRS,0.01
2025-12-16T04:30:00-06:00,2025-12-16 10:30:00+00:00,2025-12-16T04:35:00-06:00,2025-12-16 10:35:00+00:00,NSPIN,0.15
2025-12-16T04:30:00-06:00,2025-12-16 10:30:00+00:00,2025-12-16T04:35:00-06:00,2025-12-16 10:35:00+00:00,REGDN,0.1
2025-12-16T04:30:00-06:00,2025-12-16 10:30:00+00:00,2025-12-16T04:35:00-06:00,2025-12-16 10:35:00+00:00,REGUP,0.26
2025-12-16T04:30:00-06:00,2025-12-16 10:30:00+00:00,2025-12-16T04:35:00-06:00,2025-12-16 10:35:00+00:00,RRS,0.02
2025-12-16T04:35:00-06:00,2025-12-16 10:35:00+00:00,2025-12-16T04:40:00-06:00,2025-12-16 10:40:00+00:00,ECRS,0.01
2025-12-16T04:35:00-06:00,2025-12-16 10:35:00+00:00,2025-12-16T04:40:00-06:00,2025-12-16 10:40:00+00:00,NSPIN,0.17
2025-12-16T04:35:00-06:00,2025-12-16 10:35:00+00:00,2025-12-16T04:40:00-06:00,2025-12-16 10:40:00+00:00,REGDN,0.1
2025-12-16T04:35:00-06:00,2025-12-16 10:35:00+00:00,2025-12-16T04:40:00-06:00,2025-12-16 10:40:00+00:00,REGUP,0.28
2025-12-16T04:35:00-06:00,2025-12-16 10:35:00+00:00,2025-12-16T04:40:00-06:00,2025-12-16 10:40:00+00:00,RRS,0.02
2025-12-16T04:40:00-06:00,2025-12-16 10:40:00+00:00,2025-12-16T04:45:00-06:00,2025-12-16 10:45:00+00:00,ECRS,0.02
2025-12-16T04:40:00-06:00,2025-12-16 10:40:00+00:00,2025-12-16T04:45:00-06:00,2025-12-16 10:45:00+00:00,NSPIN,0.18
2025-12-16T04:40:00-06:00,2025-12-16 10:40:00+00:00,2025-12-16T04:45:00-06:00,2025-12-16 10:45:00+00:00,REGDN,0.12
2025-12-16T04:40:00-06:00,2025-12-16 10:40:00+00:00,2025-12-16T04:45:00-06:00,2025-12-16 10:45:00+00:00,REGUP,0.29
2025-12-16T04:40:00-06:00,2025-12-16 10:40:00+00:00,2025-12-16T04:45:00-06:00,2025-12-16 10:45:00+00:00,RRS,0.02
2025-12-16T04:45:00-06:00,2025-12-16 10:45:00+00:00,2025-12-16T04:50:00-06:00,2025-12-16 10:50:00+00:00,ECRS,0.02
2025-12-16T04:45:00-06:00,2025-12-16 10:45:00+00:00,2025-12-16T04:50:00-06:00,2025-12-16 10:50:00+00:00,NSPIN,0.18
2025-12-16T04:45:00-06:00,2025-12-16 10:45:00+00:00,2025-12-16T04:50:00-06:00,2025-12-16 10:50:00+00:00,REGDN,0.18
2025-12-16T04:45:00-06:00,2025-12-16 10:45:00+00:00,2025-12-16T04:50:00-06:00,2025-12-16 10:50:00+00:00,REGUP,0.2
2025-12-16T04:45:00-06:00,2025-12-16 10:45:00+00:00,2025-12-16T04:50:00-06:00,2025-12-16 10:50:00+00:00,RRS,0.02
2025-12-16T04:50:00-06:00,2025-12-16 10:50:00+00:00,2025-12-16T04:55:00-06:00,2025-12-16 10:55:00+00:00,ECRS,0.02
2025-12-16T04:50:00-06:00,2025-12-16 10:50:00+00:00,2025-12-16T04:55:00-06:00,2025-12-16 10:55:00+00:00,NSPIN,0.17
